Urban Pharm,122 10th Street,San Francisco,CA,94103,info@urbanpharmsf.com,415-872-9488,"October 9th, 2015",6539_4fhh0oejtx4.png,https://images.weedmaps.com/dispensaries/000/044/875/avatar/square_fill/1510582879-12509277_503383856508134_3906493343453637376_n.png,37.774882,-122.41572,https://www.facebook.com/up415,https://twitter.com/UP_415,http://instagram.com/@up.415,"Mon & Fri = Concentrates: Buy 1g, get the 2nd 50% OFFÊ_ÊTues, Thurs, & Sat = Select top-shelf flowers: Buy 1Ê_th, get 2nd 50% OFFÊ_ÊWednesday = Edibles: Buy 1, get 1 50% OFF ($30 min.)Ê_ÊSunday = Cartridges: Buy 1g, get 2nd 50% OFFÊ_EQUAL OR LESSER VALUE_",https://weedmaps.com/dispensaries/urban-pharm
Golden State Greens Point Loma,3452 Hancock Street,San Diego,CA,92110,delivery@goldenstategreens.com,619-574-0415,"December 19th, 2014",6548_u4psbvct4sr.jpg,https://images.weedmaps.com/dispensaries/000/044/304/avatar/square_fill/1510582852-1507669353-GSG_Trust_logo__1_.jpg,32.756379,-117.208176,https://www.facebook.com/plpcc215/,https://twitter.com/gsg420,https://www.instagram.com/goldenstategreenspointloma/,"$10 Off Private Reserve & Reserve 1/8ths Select $100 ozsÊ SFV Og, TKO Og, Tokyo (LD), OG18, & Sweat LeafÊ Ê Ê$60/Qrt or $115/Half Ê Buy 2 Get 1 Moon Lion CBN HashÊ Buy (2) Select 1g or (3) Select .5g Carts, Receive .5g Cart Free",https://weedmaps.com/dispensaries/green-hope-delivery-mission-valley-2
THE LEONARD MOORE CO-OP,44970 Ukiah Street,Mendocino,CA,95460,thelmc@thelmc.org,(707) 937-4562,"April 26th, 2011",6552_barflrhxlea.jpg,https://images.weedmaps.com/dispensaries/000/011/844/avatar/square_fill/1510581909-LMCSign.jpeg,39.306779,-123.798156,http://www.facebook.com/TheLeonardMooreCooperative,,https://instagram.com/thelmcmendocino/,ABX/CareByDesign Vendor Day is Saturday 11/25 12pm-3pm! KIVA Vendor Day is Sunday 11/26 ÊCREDIT/DEBIT CARDS ARE ACCEPTED Shop @THE LMC! WHY PAY MORE??? 12pm -3pm,https://weedmaps.com/dispensaries/the-leonard-moore-co-op-and-resource-center
GCWC,14111 grant st,Moreno Valley,CA,92553,cornershop222@yahoo.com,951-251-3652,"May 5th, 2016",6557_fd1bmtmdja2.jpg,https://images.weedmaps.com/dispensaries/000/047/442/avatar/square_fill/1510582945-1502308837-GREEN_CROSS_SHINNY.jpg,33.91639,-117.273762,,,https://www.instagram.com/greencross22/,*EARLY BIRD SPECIAL*Mon-Fri (9am-11am)-3.5g for $30 *WINTER DEAL SPECIAL*Mon-Sun 2pm to closing-6g for $50 *EDIBLE DEAL SPECIAL*Mon-Sun-3 small brownies for $25 Kanecho 100mg 3 for $20 *WE DO LIVE ROSIN PRESS MON-FRI ONLY* *OVER 20 LIVE ROSIN FLAVORS*,https://weedmaps.com/dispensaries/kush-corner-collective-2
Airfield Supply Company,1190 Coleman Avenue,San Jose,CA,95110,info@airfieldsupplyco.com,408-320-0230,"September 15th, 2015",6562_kxlejxfvt1x.jpg,https://images.weedmaps.com/dispensaries/000/044/612/avatar/square_fill/1510582813-Airfield_Logo2.jpg,37.356854,-121.931837,https://www.facebook.com/airfieldsupplycompany,https://twitter.com/Airfieldsupply,,"***OUR 10% OFF SPECIAL STRAIN TODAY IS: Dog Walker ***OUR 10% OFF SPECIAL EDIBLE TODAY IS:All Kiva brands products Happy Hour Mon & Weds 2-4pm -20% OFF select Flowers 1/8ths, Concentrates, & Edibles. Military Monday- 20% OFF for all veterans",https://weedmaps.com/dispensaries/airfield-supply-company
Fullerton Church of Cannabis,601B S. Euclid St,Fullerton,CA,92832,fullertondailygreens@gmail.com,714-905-3617,"January 11th, 2017",6568_ycbxny4jjqn.png,https://images.weedmaps.com/dispensaries/000/050/114/avatar/square_fill/1510583097-1505337219-4201.png,33.864933,-117.942141,,,,"MEMBER APPRECIATION BOGO DEALS, FREE SAMPLES SUGAR STONED:12-3Ê Ê Ê Ê Ê Ê Ê Ê Ê Ê Ê Ê Ê Ê Ê Ê Ê ÊÊ PRESIDENTIAL:1-3 OMM REMEDIES:2-4 MOON LION:3-5 HABIT SODAS:4-6 KOROVA:4-6 OC PHARM:5-8 BUDDHAS BEST:5-8 ROVE:5-8 FIRST CLASS CANNA:8-10 12/19/17",https://weedmaps.com/dispensaries/fullerton-gas
First Hemp Bank,3480 Champion St.,Oakland,CA,94602,firsthempbankoakland@gmail.com,(510) 336-1803,"November 10th, 2014",6573_dtoavxydngl.jpg,https://images.weedmaps.com/dispensaries/000/036/739/avatar/square_fill/1510582651-bank.jpg,37.7998964,-122.2152776,,,http://instagram.com/firsthempbankoakland,New members may walk in to join! 21+ Returning members may call to an appointment at (510) 336-1803!,https://weedmaps.com/dispensaries/first-hemp-bank-2-2
Divine Wellness Center,7246 Eton Ave,Canoga Park,CA,91303,divinewellnesscenter@gmail.com,(818) 888-4846,"June 25th, 2009",6577_rwvc5mrfaia.png,https://images.weedmaps.com/dispensaries/000/001/453/avatar/square_fill/1510581801-1509224279-white_logo.png,34.202437,-118.595155,https://www.facebook.com/DivinePropD,https://twitter.com/divinepropd,http://instagram.com/divinepropdca,*FREE PATIENT PARKING IN THE REAR. *ATM Inside Follow Us: Instagram: @propd_divinewc Twitter: @DivinePropd Snapchat: @DivinePropD Facebook: /DivinePropD Website: divinepropd.com,https://weedmaps.com/dispensaries/divinewc
Garey Top Shelf 35 CAP,1338 South Garey Ave,Pomona,CA,91766,topshoppomona@gmail.com,909-827-6891,"August 17th, 2017",6579_ajlbyfqdyg5.jpg,https://images.weedmaps.com/dispensaries/000/053/198/avatar/square_fill/1510583360-1508292544-top_shop_.JPG,34.047022,-117.749209,,,,,https://weedmaps.com/dispensaries/top-shop-pomona-35-cap
The Bakery,9215 Birch St,Spring Valley,CA,91977,Thebakery619@gmail.com,619-929-9330,"February 13th, 2017",6583_3afcxs3uebw.jpg,https://images.weedmaps.com/dispensaries/000/050/518/avatar/square_fill/1510583124-1503888930-BakeryLogo.jpg,32.716484,-117.000806,,,,,https://weedmaps.com/dispensaries/pure-greens
Advanced Green Solutions,Call For Address!!!,Bloomington,CA,92316,Advancedgreensolutions79@gmail.com,909-441-8352,"July 11th, 2016",6588_34ag0i0wnyg.jpg,https://images.weedmaps.com/dispensaries/000/048/146/avatar/square_fill/1510583047-1506909434-GREEN_SOLUTIONS_LOG.jpg,34.071431,-117.39596,,,http://instagram.com/green_solutions92316,,https://weedmaps.com/dispensaries/green-solutions-2-3
Whittier Daily Greens,10710 Whittier Blvd,Whittier,CA,90606,WHITTIERDAILYGREENS@GMAIL.COM,562-479-3693,"May 4th, 2016",6593_ryrmxc2ldu3.png,https://images.weedmaps.com/dispensaries/000/047/436/avatar/square_fill/1510583006-DailyGreens.png,33.990054,-118.06475,,,,HOLIDAY HOURS 12/22 8am-8pm 12/23 12pm-Close 12/24 XMAS EVE 8am-8pm 12/25 XMAS 12pm-close 12/31 NYE 8am-8pm 1/1 NY Regular Hours 8am-12am,https://weedmaps.com/dispensaries/whitterdailygreens
New Amsterdam Naturals PRE-ICO (NNCC),9021 Exposition Blvd,Los Angeles,CA,90034,nncc9021@gmail.com,310-202-6622,"December 6th, 2012",6600_ugloc0glwwj.jpg,https://images.weedmaps.com/dispensaries/000/021/073/avatar/square_fill/1510582116-nanwmap.jpg,34.028878,-118.392697,http://facebook.com/NNCC9021,http://twitter.com/Nan9021,http://instagram.com/@_nan.la_,"HAPPY HOUR: SUN,WED,THUR (12PM-5PM) MON-TUE (12PM-7PM) FRI-SAT (2PM-4PM): FREE Sgar WAX when donating $40! (Must Mention Deal) RETURNING PATIENTS: Donate $40 - Free Sugar Wax (Must Mention receive) **SALES TAX INCLUDED**",https://weedmaps.com/dispensaries/nncc-nature-s-natural-collective-care
THC Temecula,41800 Enterprise Circle South. Suite E,Temecula,CA,92592,info@temeculahealthcollective.com,(951) 296-9100,"September 14th, 2016",6605_altcug3oknp.png,https://images.weedmaps.com/dispensaries/000/048/865/avatar/square_fill/1510583025-1504140630-THCTemp3.png,33.516417,-117.167068,,,http://instagram.com/temeculahealthcollective,FIRST TIME PATIENTS RECEIVE 30% OFF ENTIRE DONATION! ***41800 S ENTERPRISE CIRCLE SUITE #E TEMECULA 92591 ***,https://weedmaps.com/dispensaries/temecula-holistic-health-2
TMC,7550 Tampa Ave. Unit #F,Reseda,CA,91335,TAMPAMEDICALCENTER@YAHOO.COM,(818) 654-6232,"May 21st, 2014",6610_lf1055zlcju.jpg,https://images.weedmaps.com/dispensaries/000/032/587/avatar/square_fill/1510582550-1502990312-3amcover.jpg,34.2080285,-118.5530868,,,http://instagram.com/@Tampa_3am,DOGO on All Pure Nirvana Edibles 12/15 6pm-9pm Pure Nirvana Patient Appreciation Day . ALL PRIVATE RESERVE DAILY 10am to 12pm 11 Grams Of Private Reserve For 95 On Fridays 4 Gram 8th All Day Sunday 15% Off All Edibles Saturday,https://weedmaps.com/dispensaries/tampa-wellness-inc
The 7G Heaven,1431 South Los Angeles Street,Los Angeles,CA,90015,dtlaflowerbox@gmail.com,213-318-6910,"March 22nd, 2016",6615_mj4o00fjdxc.jpg,https://images.weedmaps.com/dispensaries/000/046/916/avatar/square_fill/1510582980-unnamed.jpg,34.034043,-118.261018,,,http://instagram.com/7gheaven,$75 OZ SPECIAL ALL DAY !!! **Stop by and ask about our wholesale selection** Shatter wholesale deals: -5G @ 90 -10G @ 150 -28G @ 420 Lol Edible Daily Deals/Wholesale: - 3pcs @ 25 - 100pcs @ 800 Wonderland wholesale cartridges:: - 100 @ 1600 Moonrocks Wholesale: - 28G @ 270 - QP @ 950,https://weedmaps.com/dispensaries/downtown-flower-box
SureFyre,1905 Palmetto Ave. Unit B,Pacifica,CA,94044,Surefyre420@gmail.com,650-290-8212,"January 24th, 2017",6620_erwsu4orjmt.png,https://images.weedmaps.com/dispensaries/000/050/268/avatar/square_fill/1510583155-1504990024-weedmaps_logo.png,37.634507,-122.4918,http://www.facebook.com/surefyre-collective,http://twitter.com/@surefyre420,http://instagram.com/surefyre.collective,Strictly Edibles Buy One Get Half Off Buy One Get One Half Off LOL Edibles 6 Grams For $50 Sat/Ind/Hyb Strains 4 Loud Pack Live Resin .5 Grams For $80 5 ATS Joints For $100 Or 10 For $200,https://weedmaps.com/dispensaries/surefyre
The Honest Choice,4701 Main St. Suite D,Denair,CA,95316,thehonestchoice209@yahoo.com,(209) 427-2048,"March 22nd, 2017",6626_e5xscvd1eep.jpg,https://images.weedmaps.com/dispensaries/000/051/071/avatar/square_fill/1510583144-2017-03-20_16.13.00__1_.jpg,37.527238,-120.795375,http://facebook.com/The Honest Choice,,,,https://weedmaps.com/dispensaries/the-honest-choice
Port City Alternative,1550 W. Fremont St. STE 100,Stockton,CA,95203,portcityalternative@gmail.com,209-636-2307,"October 21st, 2016",6630_vuhphb4mkgb.jpg,https://images.weedmaps.com/dispensaries/000/049/230/avatar/square_fill/1510583028-Port_City.jpg,37.953764,-121.312338,https://www.facebook.com/PortCityAlternative/,http://twitter.com/portcityalt,http://instagram.com/portcityalternative,,https://weedmaps.com/dispensaries/port-city-alternative
Apothecary,15374 Dickens St.,Sherman Oaks,CA,91403,apothecary420so@gmail.com,818-905-0420,"September 11th, 2013",6584_4erpli2cbay.jpg,https://images.weedmaps.com/dispensaries/000/026/563/avatar/square_fill/1510582361-unnamed.jpg,34.153227,-118.468735,https://www.facebook.com/Apothecary-420-Sherman-Oaks-293889030979390/,https://twitter.com/Apothecary_420,https://www.instagram.com/apothecarycollective420/,,https://weedmaps.com/dispensaries/apothecary-sherman-oaks
Alpine Alternative - Sacramento,8112 Alpine Ave,Sacramento,CA,95826,alpinealternative@gmail.com,916-739-6337,"January 25th, 2013",6590_3somdvkkzqx.jpg,https://images.weedmaps.com/dispensaries/000/022/050/avatar/square_fill/1510582141-2015_Logo.jpg,38.5355023,-121.4077521,https://www.facebook.com/AlpineAlternative,http://twitter.com/TeamAlpine916,http://instagram.com/Alpine.Alternative,***ATTENTION: PLEASE BRING YOUR CA ID & DOCTOR'S RECOMMENDATION EVEN IF YOU ARE A RETURNING PATIENT!***,https://weedmaps.com/dispensaries/alpine-alternative
Sovereign,17555 East Kirtland Way,Fort Bragg,CA,95437,sovereignwellness707@gmail.com,707-409-9665,"October 6th, 2016",6594_flem0glpytt.jpg,https://images.weedmaps.com/dispensaries/000/049/085/avatar/square_fill/1510583015-SovreignCoin_FINAL-RGB.jpg,39.40011,-123.808665,https://www.facebook.com/sovereign707/,,https://www.instagram.com/sovereign_707/,"Cannacraft (Abx, Care By Design, and Satori) will be joining us on Friday December 29th 3-6pm with more information on CBD's and special deals on their products!",https://weedmaps.com/dispensaries/sovereign-wellness
A-1 - Collective,Call For Verification,Madera,CA,93636,a1distributing559@yahoo.com,559-822-5874 (KUSH),"October 1st, 2013",6598_e0camc3jusv.jpg,https://images.weedmaps.com/dispensaries/000/047/296/avatar/square_fill/1510582957-A1_insta.jpg,36.964003,-119.794736,,,http://instagram.com/HomeOfTheSuperBananaOG,ATTENTION: We will remain open daily 10am-8pm until further notice! We will be CLOSED Mon Dec 25th.,https://weedmaps.com/dispensaries/a1-budz-2
Torrey Holistics,"10671 Roselle St, Suite #100",San Diego,CA,92121,support@torreyholistics.com,1 (858) 558-1420,"February 9th, 2016",6603_0yd3q3wcpms.jpg,https://images.weedmaps.com/dispensaries/000/046/454/avatar/square_fill/1510582908-toreyholistics_leaf_stack_square.jpg,32.898103,-117.222038,http://facebook.com/TorreyHolistics,http://twitter.com/TorreyHolistics,https://www.instagram.com/torrey.sandiego/,Check out Early Bird: Monday - Friday (7am-9am) for 20% off purchases!!! Check out Twilight Special (7pm-9pm) for 15% off purchases!!! PAD's THIS WEEK: Peanut Butter Drive We are starting a Peanut Butter Drive all of November,https://weedmaps.com/dispensaries/torrey-holistics
Malibu Community Collective,22523 Pacific Coast Hwy Unit 3,Malibu,CA,90265,Malibumcc02@gmail.com,(424) 644-0640,"July 16th, 2016",6609_irov3zpcdtg.png,https://images.weedmaps.com/dispensaries/000/048/208/avatar/square_fill/1510582994-MALIBUCC_LOGO_1200x1200.png,34.039928,-118.665605,https://www.facebook.com/malibucc/,http://twitter.com/@malibu_cc,http://instagram.com/#malibucc,"10% off for all Veterans, Seniors, Cancer Patients and Students with an valid ID (Discount excluded on sale items). *We accept debit cards *First time patients PLEASE come in 30 minutes before closing. Thank you!",https://weedmaps.com/dispensaries/malibu-community-collective
Mt. Shasta Patients Collective,408 S Mt. Shasta Blvd,Mt. Shasta,ca,96067,mountshastapatientscollective@gmail.com,530) 926-6337,"October 5th, 2016",6614_olcisp54num.png,https://images.weedmaps.com/dispensaries/000/049/060/avatar/square_fill/1510583014-index.png,41.3098746,-122.3105666,http://facebook.com/mount shasta patients collective,,http://instagram.com/shasta_patients,"We Offer $5.00gms 7days a week.Ê Mondays 10% off Concentrates, Tuedsay $12.00 Indoor and Drinks, Wednesday 10% off Seeds & Starts, Thursday 10% off Edibles, Friday $5.00 Outdoor, Saturday 10% off CBD Products, Sunday 10%off Glass an Accessories !",https://weedmaps.com/dispensaries/mt-shasta-patients-collective
Northstar Holistic Collective,1236 C Street,Sacramento,CA,95814,northstar.collective@gmail.com,916-476-4344,"April 19th, 2013",6618_u0pmeisanx0.jpg,https://images.weedmaps.com/dispensaries/000/023/861/avatar/square_fill/1510582255-Northstar_Identity_HC.jpg,38.5867576,-121.4861087,,https://twitter.com/SacCannabisClub,http://instagram.com/1236northstar,"Express Order Rules: 1)Cannot browse around for product. 2)Cannot alter express order 3)Exp. Patients' who wish to shop/look around can complete exp order, then recheck in at front desk. *Exp Orders will not be used as Loophole to skip line*",https://weedmaps.com/dispensaries/northstar-holistic-collective-2
Broadway 20 CAP,11227 South Broadway Unit B,Los Angeles,CA,90061,broadway20cap@gmail.com,424-399-0601,"September 18th, 2017",6622_unnjbvghtbw.jpg,https://images.weedmaps.com/dispensaries/000/053/725/avatar/square_fill/1512799790-00C1F973-4B00-4850-9D04-88BDBE2CDE84.jpeg,33.93228,-118.279099,,,,,https://weedmaps.com/dispensaries/broadway-20-cap
THC 35 CAP- Open to 2AM,4127 S Centinela Ave,Los Angeles,CA,90066,THCVENICE@gmail.com,310-871-9165,"March 28th, 2014",6625_kilxjcqa1wy.png,https://images.weedmaps.com/dispensaries/000/031/193/avatar/square_fill/1513906615-25593807_1784385291580879_43061437_n.png,33.9962754,-118.4280744,,http://twitter.com/@VENICETHC,http://instagram.com/VENICETHC,¥HAPPY HOUR SPECIAL EVERYDAY 4 GRAM EIGHTS 12PM- 4AM !! ¥ 50% off OUR SELECT EDIBLES! ¥ 50% off ALL PURE GOLD PRODUCTS! ¥ 50% off GOLDCAPS THC CAPSULES,https://weedmaps.com/dispensaries/thc-total-healing-center
KindPeoples - Soquel Avenue,3600 Soquel Ave,Santa Cruz,CA,95062,info@kindpeoples.org,831-471-8562,"January 27th, 2014",6585_auql45bir10.jpg,https://images.weedmaps.com/dispensaries/000/029/669/avatar/square_fill/1510582468-KindPeoples_Logo_RGB_small.jpg,36.985755,-121.982663,https://www.facebook.com/pages/KindPeoples-Collective/180497572144999,https://twitter.com/kindpeoplesrx,http://instagram.com/kindpeoples7,For our full menu and pricing see our Dubois Street location menu: https://weedmaps.com/dispensaries/kindpeoples,https://weedmaps.com/dispensaries/kindpeoples-collective
Santa Barbara Care Center,5814 Gaviota St.,Goleta,CA,93117,sbcarecenter@hotmail.com,805-845-4291,"February 25th, 2013",6589_ca23lvxchk1.jpg,https://images.weedmaps.com/dispensaries/000/000/397/avatar/square_fill/1510581806-NudgeSBCCenterBuds.jpg,34.43573,-119.826713,,,https://www.instagram.com/santabarbaracarecenter/?hl=en,"18 and over please Must have your valid recommendation and California I.D. or Driver's License every Visit Patients who refer other patients to the collective get a *Free Gram of Flower* Ê Ê Santa Barbara Care Center is proud to announce we have been issued the first Medical Retail License in Santa Barbara County by the State of California. Thank You to all our members for your 10 years of support, We look forward to continue to serve you in the new year",https://weedmaps.com/dispensaries/santa-barbara-care-center
Apothekare,3455 Camino Del Rio S,Mission Valley,CA,92108,apothekaremv2@gmail.com,619-701-6036,"November 8th, 2017",6595_ohliwmbdq2a.jpg,https://images.weedmaps.com/dispensaries/000/054/479/avatar/square_fill/1512067805-1510582910-Logo_bug_200x200.jpg,32.776979,-117.119161,,,,_12ÊDays Of Christmas Specials-Day 11 _Ê Day 11 - All Tinctures/Topicals BOGO 50% off More to come..... Ê __We Will Be Closed Chrismas Day__,https://weedmaps.com/dispensaries/emerald-court-yard
Connected - Belmont Shore,5227 E. Second St,Belmont Shore,CA,90803,belmontshore@connectedcannabisco.com,562-248-2474,"February 28th, 2017",6599_t2jfcdqrj3c.jpg,https://images.weedmaps.com/dispensaries/000/050/718/avatar/square_fill/1510583185-1507934472-connectedbelmont.jpg,33.760289,-118.134235,,,http://instagram.com/connectedbelmontshore,,https://weedmaps.com/dispensaries/connected-belmont-shore
7 Stars Holistic Healing Center,"3288 Pierce St Suite M108, 2nd Floor (inside the Pacific East Mall)",Richmond,Ca,94804,info@7starsHHC.com,510-527-7827,"September 4th, 2012",6604_xb3zavurupl.jpg,https://images.weedmaps.com/dispensaries/000/019/618/avatar/square_fill/1510582144-19618_final_1347739104.jpg,37.8992038,-122.3090962,http://facebook.com/7STARSHHC,http://twitter.com/7STARSHHC,http://instagram.com/7STARSHHC,"**THIS MENU IS OUR GENERAL INVENTORY, PLEASE CALL FOR SPECIFIC AVAILABILITY** NOTE: Prices Listed DO NOT INCLUDE LOCAL AND STATE TAX.",https://weedmaps.com/dispensaries/7-stars-hhc
Garden of Eden,21227 Foothill Blvd,Hayward,California,94541,Info@GOE.menu,510-200-9555,"July 22nd, 2015",6608_egecpkvmaqk.png,https://images.weedmaps.com/dispensaries/000/044/069/avatar/square_fill/1510582840-NEW-LOGO.png,37.685337,-122.092881,https://www.facebook.com/gardenofedencooperative,,https://instagram.com/GardenOfEdenCannabis/,"#GOE Providing high quality, lab tested flowers is our specialty for those patients that are connoisseurs of exotic marijuana.",https://weedmaps.com/dispensaries/garden-of-eden-3-14
